chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C768_c1,C768,case,1,"of the prosecution that scolding and taunting of the deceased by the appellants for not preparing proper food or that she was not good looking was not such a cruelty so as to push her to commit suicide. 6. For no good reasons, the trial court did not accept the evidence of PW-3 to 7. The High Court, on reappreciation of the evidence objectively and on dislodging the reasons given by the trial court for acquittal, convicted and sentenced the appellants. The High Court held that the trial court was wrong in rejecting Exbt. P-2, the dying declaration recorded by PW-1, the Magistrate, particularly when it was attested by the doctor on duty, PW-11. The High Court has noticed that Surender Rao, PW-1, the Magistrate has testified that on 10.3.1988 he recorded dying declaration between 2.46 A.M. to 3.15 A.M. He has certified that he had signed it and had taken the endorsement of the doctor on duty that the deceased was in a fit state of mind to make a statement; the deceased had made the dying declaration in question- answer form in Urdu and he had translated the version and recorded the declaration in English. After recording her statement, he explained the statement in Hindi to the deceased who admitted its correctness. 7. Thereafter, he took the thumb impression of the deceased on her declaration (Exbt.P-2). In cross- examination, he has stated that he could read and speak in Hindi; the deceased had made statement in Urdu which he could understand as Urdu and Hindi languages are almost similar and in Hyderabad, Urdu and Hindi languages are spoken in the same way, there being no much difference. PW-11, Dr. Vidya Sagar, corroborated the statement of PW-1,to the effect that the deceased was in a fit mental condition to make statement and that he was present when the statement was recorded by the Magistrate. The High Court also did not agree with the reasoning of the trial court that the comment or taunting for not preparing good food was not a serious thing so as to say that the appellants treated the deceased with cruelty which made her to commit suicide. The High Court observed that based on evidence that continuous taunting and teasing led the deceased to such a situation where she had been disgusted and went to the extent of pouring kerosene on herself and burning. The High Court observed that continuous mental cruelty practised on the deceased was a grave and serious provocation for an ordinary Indian women to do what the deceased had done in burning herself. 8. Whether one spouse has been guilty of cruelty to the other is essentially a question of fact. The impact of complaints, accusations or taunts on a person amounting to cruelty depends on various factors like the sensitivity of the individual victim concerned, the social background, the environment, education etc. Further, mental cruelty varies from person to person depending on the intensity of sensitivity and the degree of courage or endurance to withstand such mental cruelty. In other words, each",512,RLC
C771_c0,C771,case,0,"State of Andhra Pradesh and Another v P. Sagar Supreme Court of India 27 March 1968 Civil Appeal No. 1336 of 1967. The Judgment was delivered by : Shah, J. 1. Against the order passed by the High Court of Andhra Pradesh declaring invalid the ""reservation for backward classes under Rule 4A and 5A respectively of the Telangana and the Andhra Rules, and the directions in respect of the President's Scouts and. Guides"" 2. The State of Andhra Pradesh is divided into two areas-Telangana and Andhra areas. In the Telangana area there are two Medical Colleges having in the aggregate 270 seats for entrants to the medical degree course. In Andhra area there are four Medical Colleges having in the aggregate 550 seats for new entrants. In admitting candidates for the medical degree course by Government orders Nos. 1135 &1136 Health, Housing and Municipal Administration Department dated June 16, 1966, seats were reserved for Central Government nominees, for N.C.C., A.C.C President's Scouts &Guides, for candidates with sports and extracurricular proficiency, for children of ex-Service army personnel, for children of displaced goldsmiths, for candidates from Scheduled Castes and Tribes, for women candidates, for candidates appearing from H.S.C. Multipurpose I.S.C. &P.U.C. Examinations, and for candidates who had secured the M.Sc. &B.Sc. degrees. By Government order No. 1880 dated July 29, 1966, twenty per cent. of the total number of seats were reserved for backward classes in each area, and pursuant thereto the Telangana Rules were amended by G.O. M.S. No. 1784-Health and the Andhra Rules were amended by G.O. M.S. No. 1783- Health dated August 2, 1966. The Validity of the Government orders Nos. 1135 &1136 was challenged on the ground that they infringed the fundamental freedoms guaranteed under Arts. 15(4), 16(4) and 29(2) of the Constitution. The High Court held that in reserving seats for nominees of the Central Government and from other States, for cultural scholars, for women, for graduates and for students from H.S.C. &P.U.C. Courses, no fundamental rights were infringed, but the reservations for members of the backward classes described in the list prepared by the Government of Andhra Pradesh were invalid.By Art. 15 of the Constitution, as originally enacted, it was provided that ""(1) The State shall not discriminate against any citizen on grounds only of religion, race, caste, sex, place of birth or any of them. (2).................................. (3)Nothing in this article shall prevent the State from making my special provisions for women and children.""Art. 29(2) provided that"" No citizen shall be denied admission into any educational institution maintained by the State or receiving aid out of State funds on grounds only of religion, race, caste, language or any of them. By Art.. 46, which occurs in Ch. IV relating to Directive Principles of State Policy, the State was enjoined to promote the educational and economic interests of the weaker sections of the people, but Arts.' 15 and 29 as originally framed prohibited the making of, any discrimination against any citizen on grounds only of religion, , race, caste, sex, place, of birth or any of them. In the",512,RLC
C771_c3,C771,case,3,"and the Scheduled Tribes. Though it may be suggested that the wider expression ""cLasses"" is used in cl. (4) of Art. 15 as there are communities without castes, if the intention was to equate classes with castes, nothing prevented the makers of the constitution from using the expression ""backward classes or castes'. The juxtaposition of the expression"" backward classes""and"" Scheduled Castes""in Art. 15(4) also leads to a reasonable inference that the expression"" classes"" 6. It may be that for ascertaining whether a particular citizen or a group of citizens belong to a backward class or not, his or their caste may have some relevance, but it cannot be either the sole or the dominant criterion for ascertaining the class to which he or they belong. ""In a recent judgment of this Court P. Rajendran &Ors. v. The State of Madras and others( 1968 Indlaw SC 341 ), Wanchoo, C.J., speaking for the Court observed:"" ""That case makes no departure from the rule enunciated in the earlier cases. The list dated June 21, 1963, of castes prepared by the Andhra Pradesh Government to determine backward classes for the purpose of Art. 15(4) was declared invalid by the High Court of' Andhra Pradesh in P. Sukhadev's case. A fresh list was published under the amended rules with some modifications, but the basic scheme of the list was apparently not altered. It is true that the affidavits filed by the Chief Secretary in the High Court and the Director of Social Welfare in this Court have set out the steps taken for preparing the Est of backward classes. It is also stated in the affidavit of the Director of Social Welfare that he considered the representations made to him, consulted the Law Secretary and certain publications relating to the study of backward classes e.g. Thurston's ""Caste and Tribes"" and Sirajul- Hasan's ""Castes and Tribes"", and made his recommendations which were modified by the Sub-Committee appointed by the Council of Ministers and ultimately the Council of Ministers prepared a final list of backward classes. But before the High Court the materials which the Cabinet Sub-Committee or the Council of Ministers considered were not placed, nor was any evidence led about the criteria adopted by them for the purpose of determining the backward classes. The High Court observed:"" "".... We are not able to ascertain whether any material, and if so, what material was placed before the Cabinet Sub-Committee, upon which the list of backward classes was drawn. On the other hand, it is stated that the Law Secretary and the Director of Social Welfare sat together and drew up a list, the former specifying the legal requirements and the latter as an expert advising on the social and educational backwardness of class or classes."" 7. It was urged before the High Court that expert knowledge of the Director of Social Welfare and of the Law Secretary was brought to bear upon the consideration of the relevant materials in the preparation of the list and they were satisfied that the correct tests were applied in the determination",512,RLC
C800_c2,C800,case,2,"9, 1955 was set aside though the appeal was directed not against that order but against the order dated April 24, 1956 which was not an appealable order under the Act and, secondly, assuming the appeal was also directed against the earlier order, it was barred by limitation. On the first point the High Court took the view that since the prayer made in the petition of appeal was for setting aside the 'orders' of the Forest Settlement Officer admitting the claim, the appeal must be held to have been preferred against both the orders. As regards limitation, the High Court observed: ""In the present case, the facts found show that though this order was purported to be passed on the 9th May, 1956 on that date the parties were not present and no notice of that date had been given to the parties. The finding of the Deputy Commissioner is that the Divisional Forest Officer actually came to know of that order only on the 24th April, 1956 and this fact does not appear to have been challenged on behalf of the petitioner....... In these circumstances, we think that, on the principles governing the administration of justice, it should be held that so far as the Forest Department was concerned, the order should be deemed to have been passed on the 24th April, 1956 and the right of appeal granted to the Department should be determined on that very basis. This is actually what the Deputy Commissioner did. If we were to accept the submission on behalf of the petitioner that the limitation for filing the appeal must be computed from the date put down by the Forest Settlement Officer in the order itself, it can result in material injustice to the parties because there can be cases where a Forest Settlement Officer may make an order, sign it and keep it in his own custody without pronouncing it or informing the parties concerned. The order may see that light of day only after the expiry of three months and thus this interpretation would result in all concerned parties being deprived of the right of appeal altogether."" The learned Judges of the High Court added, ""even if we were to hold that the appeal was time-barred"", in the circumstances stated above, they would still not consider this to be ""a fit case for interference by this Court in exercise of its jurisdiction u/art. 226 of the Constitution."" On this view the High Court dismissed the writ petition on May 9, 1966. The appellant had also filed a revisional application to the State Government under sec. 18(4) of the Act against the order of the appellate tribunal which the State Government rejected by its order dated March 9, 1960. The writ petition refers to this unsuccessful revisional application in stating the facts, but it contains no prayer for quashing or setting aside the order of the State Government. 7. In the appeal before us, counsel for the appellant pressed the same two grounds urged before the High Court, and also sought to",512,RLC
C817_c0,C817,case,0,"Union of India v Pandurang Kashinath More Supreme Court of India 28 April 1961 Appeal (Civil) 579 of 1960 The Judgment was delivered by : A. K. Sarkar, J. 1. The respondent was employed as a mistry in a telephone workshop belonging to the appellant, the Union of India. There appears to have been a strike in the workshop and thereafter on July 9, 1949, for what reason it does not appear from the record, the respondent was put under detention under the Bombay Public Security Measures Act. On July 21, 1949, the manager of the workshop suspended the respondent from duty with effect from the date of his detention. The order of suspension stated that the respondent was not entitled to any subsistence allowance during the period of suspension. On March 29, 1950, the manager passed in order terminating the service of the respondent with effect from July 9, 1949, the date on which he was suspended. He was given one month's pay in lieu of notice. The respondent was released from detention on October 25, 1950, by an order made by the High Court at Bombay. He had been in detention from July 9, 1949, till October 25, 1950, during which period the orders suspending him and terminating his service were passed. 2. After his release, the respondent started proceedings under the Payment of wages Act for arrears of his dues from the appellant, as a result of which he obtained payment of subsistence allowance for the period during which he had been suspended. 3. The respondent had also made a representation to the manager for reinstatement after he had been released. This representation was rejected. He there upon filed a suit in the Bombay City Civil Court and out of this suit the present appeal arises. In that suit he contended that the orders of his suspension and termination of service were laid for various reasons but only two of them are relevant for the purpose of this appeal. He first said that the orders were in violation of Art. 311 of the Constitution as he had not been given proper opportunity to show cause why they should not be made. He also said that the order terminating his service violated Arts. 14 and 16 of the Constitution as he had been ""arbitrarily picked up and sacked."" He claimed that the orders should be declared void and illegal and also claimed a decree for Rs. 4, 896/- on account of arrears of salary from March 30, 1950, till the date of the suit. 4. The trial Court held that he was a temporary employed and the termination of his service being in terms of the contract of his employment, no. question as to a violation of Art, 311 of the Constitution arose. It appears to have been conceded in the trial Court that if Art. 311 ""is not made applicable to the case of the Plaintiff, Arts. 14 and 16 cannot apply to the plaintiff's case."" In this view of the matter the trail Court dismissed the suit, having",512,RLC
C817_c1,C817,case,1,"the Constitution arose. It appears to have been conceded in the trial Court that if Art. 311 ""is not made applicable to the case of the Plaintiff, Arts. 14 and 16 cannot apply to the plaintiff's case."" In this view of the matter the trail Court dismissed the suit, having rejected the other points raised by the respondent. 5. The respondent appealed to the High Court at Bombay. The High Court affirmed the findings of the trial Court that the respondent was a temporary employee and that there had been no. violation of Art. 311, The High Court however held that ""the Plaintiff's plea that he was arbitrarily picked out and sacked remained unanswered in the further Written Statement of the Defendant, and, therefore, the allegation must be taken to be admitted."" The respondent's plea above referred to was added to the plaint by an amendment and hence the reference to the further written statement. The High Court gave an opportunity to the appellant to amend the written statement but the appellant did not avail itself of that opportunity. In the view that the appellant had admitted the allegation that the respondent had been arbitrarily picked out and sacked, the High Court held that Art. 16 of the Constitution had been violated. The High Court hereupon allowed the appeal and made the declaration sought by the respondent and also passed a decree in his favour for Rs, 12, 157/- on account of salary up to September 9, 1957. The Union has appealed from this judgment. 6. Two questions arise, First, as to Art. 311. It was said that even a temporary servant may claim the benefit of it if the termination of his service was by way of punishment and that the termination of the respondent's service was really by way of punishment for he had not been paid the subsistence allowance during the period of his suspension by the appellant and he obtained it only after he had taken proceedings under the Payment of wages Act. This contention is, in our view wholly unfounded. We do not think that the refusal to pay the subsistence allowance indicates that the termination of service was by way of punishment. It is clear that the such refusal was due only to a misreading of the relevant rules by the appellant's officers. The withholding of subsistence allowance during the period of suspension had no. connection with the termination of service and did not follow as a consequence of it at all. As regards the order of suspension, it is sufficient to say that Art. 311 is not concerned with the suspension from service, 7. The other question turns on Art. 16 of the Constitution. The provision of this article to which we were referred, is contained in CI. (1) which is in these terms : ""There shall be equality of opportunity for all citizens in matters relating to employment or appointment to any office under the State."" 8. The contention of the respondent is that"" matters relating to employment"" include matters concerning termination of employment.",512,RLC
C835_c2,C835,case,2,"developing the area as an industry and that Government is estopped from initiating acquisition proceedings. 8. Permission for change of land use and developing the area as an industry, in our view, has no relevance while considering the validity of acquisition. If we are to hold that once permission is granted for change of land use for developing the area as an industry and thereafter State cannot acquire it, then a situation may arise that for all time to come, the particular area cannot be acquired which may not be in the larger public interest. We are also unable to agree with the view taken by the High Court that the Action of the respondents/State in approving setting up of a factory and then acquiring the same is unreasonable. It is not as if the lands where factories are set up are immune from any acquisition. The only effect of permission for such change in land use and approval for construction and developing the area as an industry can be recognized as valid only to the extent as to confer right upon the land owners to recover the appropriate compensation. 9. The land was acquired for development and utilization of the same for residential and commercial purposes in Sector 9 & 11, Hissar. So far as the purpose of acquisition of land is concerned, the High Court observed that ""the acquisition is not for essential public services such as development of infrastructure, railways, metro or the purpose related thereto, irrigation, water supply, drainage, road, communication etc....."". High Court was not correct in observing that only development of infrastructure, railways or irrigation, water supply, drainage, road etc. are primary public purposes. Public purpose includes a purpose involving general interest of community as opposed to the interest of an individual directly or indirectly involved. Individual interest must give way to public interest as far as public purpose in respect of acquisition of land is concerned. 10. The concept of 'public purpose' was dealt with in detail in Daulat Singh Surana & Ors. vs. First Land Acquisition Collector & Ors. (2007) 1 SCC 641 2006 Indlaw SC 760, in which this Court has held as under:- ""49. In United Community Services v. Omaha Nat. Bank (77 NW 2d 576, 585,162 Neb 786) the Court observed that a public purpose has for its objective the promotion of the public health, safety, morals, security, prosperity, contentment and the general welfare of all the inhabitants. 50. In People ex rel Adamowski vs. Chicago R.R. Terminal Authority (151 NE 2d 311, 314, 14 III 2d 230) the Court observed that public purpose is not static concept, but is flexible and is capable of expansion to meet conditions of complex society that were not within contemplation of framers of the Constitution. 51. In Green v. Frazier (176 NW 11, 17, 44 ND 395), the Court observed that a public purpose or public business has for its objective the promotion of the public health, safety, morals, general welfare, security, prosperity and contentment of all the inhabitants or residents within a given",512,RLC
C836_c12,C836,case,12,"may interfere with an order of acquittal. 41. The appellate court should also bear in mind the presumption of innocence of the accused and further that the trial Court's acquittal bolsters the presumption of his innocence. Interference in a routine manner where the other view is possible should be avoided, unless there are good reasons for interference. (See: Sanwat Singh & Ors. v. State of Rajasthan AIR 1961 SC 715 1960 Indlaw SC 446; Suman Sood alias Kamaljeet Kaur v. State of Rajasthan (2007) 5 SCC 634 2007 Indlaw SC 516; Brahm Swaroop & Anr. v. State of U.P., AIR 2011 SC 280 2010 Indlaw SC 944; V.S. Achuthanandan v. R. Balakrishna Pillai & Ors., (2011) 3 SCC 317 2011 Indlaw SC 91; and Rukia Begum & Ors. v. State of Karnataka, (2011) 4 SCC 779 2011 Indlaw SC 219). 42. The High Court has reached the conclusion that the judgment of the trial Court was perverse as the trial Court held that it was a clear cut case of common object. The High Court has decided the issue as under: ""There was common object which appellants Nishabar Singh, Mukhtiar Singh and Joga Singh shared with their acquitted co-accused Bhajan Singh alias Harbhajan Singh, Puran Singh and Gurdeep Singh. They entered the courtyard of the house of P.W. Trilok Singh by raising 'Lalkara' that they would teach a lesson for tethering cattle in the street. By application of Section 149 of the Code, they all the six were liable for inflicting injuries to Gian Singh and Nishan Singh, which resulted in their deaths and brutal injuries to P.W. Ajaib Singh. The trial court was not justified in acquitting Bhajan Singh alias Harbhajan Singh, Puran Singh and Gurdeep Singh on hypothetical medical evidence, by ignoring the reliable direct evidence of P.Ws. Trilok Singh and Ajaib Singh."" 43. In view of the above, we do not find any reason to accept the submissions so made on behalf of the appellants. 44. It is a settled legal proposition that while appreciating the evidence of a witness, minor discrepancies on trivial matters, which do not affect the core of the prosecution's case, may not prompt the Court to reject the evidence in its entirety. ""Irrelevant details which do not in any way corrode the credibility of a witness cannot be labelled as omissions or contradictions."" Difference in some minor detail, which does not otherwise affect the core of the prosecution case, even if present, would not itself prompt the court to reject the evidence on minor variations and discrepancies. After exercising care and caution and sifting through the evidence to separate truth from untruth, exaggeration and improvements, the court comes to a conclusion as to whether the residuary evidence is sufficient to convict the accused. Thus, an undue importance should not be attached to omissions, contradictions and discrepancies which do not go to the heart of the matter and shake the basic version of the prosecution witness. As the mental capabilities of a human being cannot be expected to be attuned to absorb all the details,",512,RLC
C864_c8,C864,case,8,"was submitted that the three categories could not be treated as equal status posts, as the duties etc. for all the three posts were different. That challenge was repelled by this Court by holding that it was not necessary that the duties must be same. 27. The Court held that for treating the certain posts as equated posts or equal status posts, even the sources of recruitment need not be the same nor the qualifications for appointment have to be identical. The Court held that all that was reasonably required was that there must not be such difference in the pay scales or qualifications of the incumbents of the posts concerned or in their duties or responsibilities or regarding any other relevant factor, that it would be unjust to treat the posts alike. The Court also noted that there was no challenge to the validity of Delhi High Court Staff (Seniority) Rules, 1971 generally or any other Rule particularly and, therefore, even if the duties and responsibilities attached to these posts were not the same, they were not so materially different as to render it inequitable that they should be treated on the same footing for the purposes of promotion and transfer. Ultimately, the Court repelled the argument that the three posts could not be treated as of equal status. 28. The High Court has quoted a paragraph from the said judgment and referred to the argument on behalf of the Writ Petitioners that the issue of selection to the posts of Assistant Registrar on the basis of joint seniority of Superintendents/Court Masters and Private Secretaries already stood settled by this Court and, therefore, the High Court had no power to amend the Rules by way of retrospective effect. The High Court also noted the further arguments that by way of retrospective amendment, the effect of the decision of this Court could not be set at naught. The High Court also referred to the decision in Tamil Nadu Teachers Association Vs. State of Tamil Nadu reported in AIR 1998 SC 2267. While commenting on the case of S.B. Mathur Vs. Chief Justice of Delhi (cited supra), the High Court observed:- ""We have perused the judgment of the Supreme Curt in S.B. Mathur's case (supra), heavily relied upon by the learned counsel for the petitioners. The process of making appointments to the post of Assistant Registrar in Delhi High Court was dealt with in details by the Supreme Court. Right to combine seniority list, as well as, the promotional opportunities provided in the pre-amended rules became crystallized in the said writ of mandamus issued by the Supreme Court and the same could not be taken away by resorting to the rule making power by respondent Nos. 1 and 2. There is no change in the circumstances. The amendment could only be made when there is such a change in the circumstances that in the given circumstances, the Supreme Court would not have passed such an order."" (Emphasis Supplied) 29. In our opinion, the observations are erroneous. True it is that in case of",512,RLC
C876_c4,C876,case,4,"to claim open category posts and they are entitled to compete only for those posts which are reserved in favour of the respective class to which each of the appellants belongs. For reaching such a conclusion, the High Court relied upon Rule 14(e), Rule 14 (d). Notwiths tanding anything contained in this rule, posts to which, appointments are made by di- rect recruitment from a common ranked list prepared on the basis of a common test or interview or both, shall be grouped together for the purposes of observance of the rules relating to reservation of appoints. (e) A supplementary list of sufficient number of suitable candidates, not less than five times the reservation quota, if available, from each community or group of communities for the purpose of satisfying the reservation quota, shall be prepared and published. Note. 'Suitable candidates' for the purpose of this rule shall mean candidates with notified minimum qualifications and marks in selection procedure lowered to the extent necessary."" of the Kerala S & S Rules and Rule 4, Rule 4. Where a written examination and/or a practical test is conducted by the Commission for recruitment to a service or post, the Commission shall -(i) Announce: (a) the qualifications required of the candidates for the examination; (b) the conditions of admission to the examination including the fees; (c) the subjects, Scheme or syllabus of the examination; and (d) the number of vacancies to be filled from among the candidates for the examination. Provided that where the exact number of vacancies to be filled is not ascertainable, the Commission may either announce the approximate number of vacancies to be filled or state that the number of vacancies has not been estimated. [(ii) invite applications and consider all the applications so received, (iii) make all arrangements for the conduct of the examination for the candidates whose applications are found to be in order, and (iv) prepare a list in the order of merit of such number of candidates as the Commission may determine from time to time. Provided that the Commission may also prepare separate ranked lists in the order of merit of candidates coming under separate groups in accordance with the qualifications or other conditions as stipulated in the notification. Provided further that for the purpose of satisfying the rules of reservation of appointment to Scheduled Castes, Scheduled Tribes and Other Backward Classes also the Commission may prepare such supplementary lists as found necessary from time to time in the order of merit of the candidates belonging to such classes. of the Rules of Procedure. The High Court held:- ""32. Reading of these judgments would show that in none of these cases, Supreme Court had occasion to consider a rule similar to Rule 14(e) or the third proviso to Rule 4 of the Rules of Procedure. On the other hand, the Apex Court had generally dealt with the legal position that when relaxation or concession is given at the preliminary stage, which has no impact on the final ranking, the relaxation so given cannot have any relevance in so",512,RLC
C880_c2,C880,case,2,"while agreeing with the findings of the trial judge on these aspects further held that the story given by the prosecution that the deceased had gone to the spot for nakabandi for apprehending the robbers did not inspire confidence as there was no entry to that effect in the Rojnamacha (daily diary) of the Police Station, Kapurthala. The High Court held that no material was brought on record to prove the First Information Report of the case in which those robbers were wanted. Further, according to the High Court, it was not reasonable to believe that Assistant Sub-Inspector Gurnam Singh accompained by congables would have gone on such a dangerous mission without any arm, except the service revolver with him. The High Court categorically concluded that the deceased and his companions were checking the trucks on the G.T. Road and extracting money from the truck drivers, 'therefore the respondent must have &It offended because it amounted to not only an unnecessary interference in the sphere of his jurisdiction but even to an illegal act of extorting money from the drivers of the vehicles by them. In this situation, when Ajaib Singh, accused, questions A.S.I. Gurnam Singh regarding his and his companions' misconduct, an altercation must have ensued between both of them which was the cause of the main occurrence. 6. Thus, the version of the origin of the occurrence as given out by the accused appears to be more probable than the version of the same as put forth by the prosecution. It has been even so held by the trial court in its impugned judgment'. Ile High Court reversed the finding of the trial judge that the injuries on the person of the respondent were self inflicted as reference in this behalf be made to the statement of Dr. Ashwani Kumar, P.W. 3. The aforesaid injuries received by the members of the either party do not appear to have been self suffered by them. The learned trial Court has found that the injuries of S.I. Ajaib Singh could be self suffered as deposed to by the doctor. But this finding appears to be incorrect because even with regard to the injuries of constables Jit Ram and Chanan Singh, the doctor has opined that those would also be self suffered. It is not understandable how the learned trial Court in spite of that medical evidence has held that the injuries of Constable Jit Ram and Chanan Singh P.Ws. could not be self suffered. The High Court found that it appeared that Sub-Inspector Balbir Kumar of the accused party and constables Paramjit Singh, Jit Ram and Chhanan Singh of the deceased party were armed with dandas at the time of occurrence and they probably used the same against their opponents. The High Court also placed reliance on the report of forensic expert that shots had been fired from the revolver of ASI Gurnam Singh. It did not believe the Version of prosecution that in fact the revolver of Gurnam Singh was not taken out from the holster because when the investigating officer went",512,RLC
C882_c3,C882,case,3,"Singh. Teja Singh who happened to pass that side also came there to greet the guests. Gurmukh Singh and Surmukh Singh (P.Ws.) thought that they had collected those trActors with an intention to forcibly occupying their land. They brought Jiwan Singh, Raghubir Singh, Ranjit Singh, Surjit Singh and Hakam Singh along with them when they were armed with fire-arm and gandasas. These persons raised lalkaras and started firing towards them while they were advancing. He and his other companions took shelter behind the parked trActors and the kotha of tubewell, but before that he, Ishar Singh, Teja Singh and Lachman had been hit by the gunshot. He had picked up the gun of his brother Ram Singh which was lying on their tubewell. So did his father Lal Singh. They fired at the assailants. Raghubir Singh and Jiwan Singh who were armed with gandasas had come near them. All of them received injuries as they were in open. Their trActors were also hit by gun shots. Raghubir Singh and Jiwan Singh, when hit, had retreated and had fallen in the field of Sunder Singh. The assailants stopped firing on finding their two companions have fallen and they were not able to cause much harm to them. They made good their escape and Lal Singh informed the police. On coming to the spot, the police found that Raghubir Singh and Jiwan Singh were dead. Their trActors were removed from their tubewell to the fields of Sunder Singh. TrActor of Hardial Singh which was standing on the road-side was also removed to the fields of Sunder Singh. The complainant party set their trActors on fire by taking diesel from them in connivance with the police and this was done to show that they were the aggressors. Their trActor was brought from their house alongwith trolley later on and involved in this case. He lastly stated that he was arrested on the same evening but was not got medically examined by the police till 19th of July, 1982. 9. In support of its case the prosecution examined twenty four witnesses of whom Rajinder Singh (P.W.3) Hakam Singh (P.W.4), Gurmukh Singh (P.W.5), Ranjit Singh (PW 15) and Surjit Singh (P.W.16) figured as eye-witnesses. The appellants in their turn, examined seven witnesses. The appellants in their turn, examined seven witness in support of their defence. The trial Court held that the evidence on record clearly proved that the incident took place on the land which was allotted to and was in exclusive possession of Sunder Singh. The trial Court further held that, the accused persons had forcibly trespassed into the land to take possession of the same and to commit murders of the people who were cultivating the land, was evident from the fAct that they came in trActors with fire-arms and that the story given out by the accused persons was wholly unreliable. The High Court concurred with the findings of the trial Court that the rioting had taken place on the land of Sunder Singh and that the common object of that unlawful assembly was",512,RLC
C89_c3,C89,case,3,"father, they attacked her and she received sword hits on her hand and ribs and spear hit on her shoulder and head and that her fingers were fractured. Noorbano, PW-7, another daughter of Sadruddin stated that appellant Nos.1 to 4 and other accused had come running and Kallu hit her father on the head using a sword. She also stated that when she, PW-6, PW-9 and PW-10 went to rescue her father, they were all beaten up by all the accused and that her hand was injured. Baby (whose father is a nephew of Sadruddin) examined as PW-9, stated that appellants 1 to 4 chased Sadruddin; that Kallu hit him with a sword on the head and Shafi hit him on the face with a sword, and that all of them beat Sadruddin. She also stated that she was hit by someone on right hand. Annobai (PW-10), niece of Sadruddin stated that Kallu and others came to the house of Sadruddin, shouting ""kill/cut"" and Kallu, Bhuria and Altaf hit Sadruddin with sword/s. She also states that she was hit by a sword on her head by someone. 12. It is true that only Sadruddin clearly stated as to who hit him with what weapon and at which part of his body. The other four eye-witnesses (PWs 6, 7, 9 and 10) have not stated who landed the blows on them. All of them, however, identify Kallu as hitting Sadruddin on the head. In addition, Baby (PW-9) has stated that Shafi hit Sadruddin on the nose and Annobai (PW-10), stated that Bhuria hit Sadruddin with a sword. 13. The evidence of PWs. 4, 6, 7, 9 and 10 when read with the evidence of PW-3 makes it clear that appellants 1 to 4 along with others, had come armed with swords, spears, hockey sticks etc.; that a blow was given when Sadruddin was sitting on Otla of his house and, thereafter, he ran a few steps and there all the appellants landed him blows with different weapons. It is also clear that when the womenfolk, namely, PWs.6, 7, 9 and 10 ran to save him, they were also beaten up. The evidence also clearly shows that neither Sadruddin nor the womenfolk were armed. 14. On the other hand, appellants 1 to 4 were armed when they came in a group along with others to Sadruddin's house shouting ""kill/hit"". The evidence of the eye-witnesses is also clear that but for a Police van intervening at that time, there was the likelihood of Sadruddin and the women who went to save him, sustaining more injuries. Though there was a cross-complaint by the defence group, significantly, none of the appellants was injured. The evidence also shows that there was a longstanding enmity between Sadruddin and Kallu. In these circumstances, the High Court held the appellants guilty. 15. Though the trial court referred to the evidence of the eyewitnesses, it chose to disbelieve them merely on account of minor inconsistencies in their evidence, relating to the exact site of occurrence and failure to name all who landed",512,RLC
C957_c3,C957,case,3,"to the decision in the case of State of H.P. and another v. Umed Ram Sharma [(1986) 2 SCC 68 1986 Indlaw SC 659]. 21. The respondent No. 4 before this Court moved an application for impleadment as a necessary party in the W.P.(C) No. 11167 OF 2006 before the High Court and which was allowed by the High Court. In its Counter Affidavit, the Respondent No. 4 had challenged the Writ Petition on the ground that the sanctioning of the High School to the Appellant itself is illegal and has been made in violation of the Rules in Chapter V of the Kerela Education Rules. It was also contended that the sanction of the Higher Secondary school to the Appellant would prejudice other schools in the nearby area and would also not be necessary as the number of existing schools are enough for that area. This issue was heard with the other connected Writ Petitions. 22. In the connected writ petitions, the main challenge was with respect to the sanction of a High School to the Appellant on the ground that it was done in violation of the Rule 2A of Chapter V of the Kerela Education Rules. These writ petitions were filed either by the managers or the teachers of the schools. They contended that in case of an already existing statutory provision governing a particular field, the implementation of a new scheme under the provision can only be done by amending the existing provision; in this case, Rule 2, Chapter V of the Kerela Education Rules. 23. The High Court while rejecting the Writ Petition upheld the government's right to change its policy and also opined that the government cannot be tied to any policy. After coming to this conclusion, the High Court held that in the context of the changed policy of the government, it is not proper for the Court to interfere. 24. This Court is of the opinion that so far as the right of the government to change its policy is concerned, the High Court's conclusion is correct. The High Court is equally right in holding that the government cannot be tied down to any policy. But unfortunately, the High Court did not examine the impact of the government policy on the admitted facts and circumstances of the case. This Court is of the opinion that High Court especially the Writ Court cannot take a mechanical or strait jacket approach in this matter. 25. It appears that the appellant is a religious minority. As a religious minority, it has a fundamental right to establish and administer educational institutions of its choice in view of the clear mandate of Art. 30. Apart from the fundamental right of the appellant to establish and administer an educational institution, the right of the appellant to get the sanction of running a Class XII School was also accepted by the government to the extent that the government applied to the High Court for its permission to seek an order for implementation of its decisions dated 08.10.03 and 13.10.05 whereby sanction",512,RLC
