chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C309_c6,C309,case,6,"acquire land and was not colourable exercise of such powers. In Indrajit C. Parekh v. State of Gujarat, (1975) 1 SCC 824 1975 Indlaw SC 579 nine proposals were sent by E.S.I Corporation, a company incorporated under the Indian Companies Act to acquire certain plots of land in Dariyapur- Kazipur area of the city of Ahmedabad bearing certain numbers to establish a dispensary for Employees' State Insurance Scheme at Ahmedabad. The Government contributed one rupee to each of the proposals and passed resolution to acquire the private plots of land for the above purpose. After receipt of the report under Section 5-A a declaration under Section 6 was published. When they were challenged, the High Court dismissed the writ petition. On appeal, this Court held that the public purpose of the E.S.I. Scheme was not disputed. The only question was whether publication of declaration under Section 6 is a colourable exercise of the power by the State Government. In the light of those facts it was held that the exercise of the power under Section 6 could not be held to be colourable exercise of the power. In Bai Malimabu v. State of Gujarat, (1978) 2 SCC 373 1978 Indlaw SC 444 for the construction of staff quarters for employees and of the dispensary etc. of E.S.I. after Section 4(1) notification followed by an inquiry under Section 5-A and a declaration under Section 6 of the Act were published, the Government contributing Re 1 towards the cost of acquisition. This Court negatived the contention that contribution of Re 1 from the public exchequer for the purpose of acquisition of the land for the use of E.S.I. Corporation was a colourable exercise of the power. In Land Acquisition Collector v. Durga Pada Mukherjee, (1980) 4 SCC 271 : (198 1) 1 SCR 573 1980 Indlaw SC 180 the Government published a notification under Section 4(1) of the Act that the lands specified therein were needed for a public purpose, namely, expansion of factory of the company at the expense of the company. When it was objected to another notification was issued that the land was needed for industrial development at public expense contributing token money. It was contended that it was for the private purpose, namely, for the benefit of the company. 18. A Single Judge dismissed the writ petition but the Division Bench allowed the appeal holding that there was no evidence produced that the land was needed for public purpose and not for the benefit of the company. On appeal this Court allowed and held that the public purpose was for the industrial development which was a public purpose and declaration under Section 6 was conclusive. The person impugning on the ground of mala fide or colourable exercise of the power must prove affirmatively. Even in the absence of production of documentary evidence by the State, the onus does not shift the burden that it is a mala fide or colourable exercise of power on the part of the State. 19. In Manubhai Jehtalal Patel v. State of Gujarat, (1983) 4",512,ISSUE
C313_c2,C313,case,2,"of the rejoinder affidavit before this Court. It is pointed out that the respondent himself has accepted that the certificate issued to him reflected that he had worked for less than 240 days. 6. On the contrary, learned counsel for the respondentworkman submitted that the High Court has rightly placed onus on the appellants as the initial burden to establish that he had worked for more than 240 days has been discharged. Further, no explanation has been given as to how the respondent could be called to interview which was restricted to persons who had completed more than 240 days of engagement. 7. In a large number of cases the position of law relating to the onus to be discharged has been delineated. In Range Forest Officer v. S.T. Hadimani (2002 (3) SCC 25 2002 Indlaw SC 843), it was held as follows: ""2. In the instant case, dispute was referred to the Labour Court that the respondent had worked for 240 days and his service had been terminated without paying him any retrenchment compensation. The appellant herein did not accept this and contended that the respondent had not worked for 240 days. The Tribunal vide its award dated 10.8.1998 came to the conclusion that the service had been terminated without giving retrenchment compensation. In arriving at the conclusion that the respondent had worked for 240 days the Tribunal stated that the burden was on the management to show that there was justification in termination of the service and that the affidavit of the workman was sufficient to prove that he had worked for 240 days in a year. 3. For the view we are taking, it is not necessary to go into the question as to whether the appellant is an ""industry"" or not, though reliance is placed on the decision of this Court in State of Gujarat v. Pratamsingh Narsinh Parmar (2001) 9 SCC 713 2001 Indlaw SC 20517. In our opinion the Tribunal was not right in placing the onus on the management without first determining on the basis of cogent evidence that the respondent had worked for more than 240 days in the year preceding his termination. It was the case of the claimant that he had so worked but this claim was denied by the appellant. It was then for the claimant to lead evidence to show that he had in fact worked for 240 days in the year preceding his termination. Filing of an affidavit is only his own statement in his favour and that cannot be regarded as sufficient evidence for any court or tribunal to come to the conclusion that a workman had, in fact, worked for 240 days in a year. No proof of receipt of salary or wages for 240 days or order or record of appointment or engagement for this period was produced by the workman. On this ground alone, the award is liable to be set aside. However, Mr. Hegde appearing for the Department states that the State is really interested in getting the law settled and the respondent will",512,ISSUE
C318_c3,C318,case,3,"false. When went to the hospital, Yashodha was in the ward. 20. If the appellant's wife died on account of an accident or by committing suicide, the appellant would have certainly attempted to put out the flames and take her to the hospital. The above answers given by the appellant show that he was totally indifferent. That conduct of the appellant is undoubtedly a circumstance to be taken into account for deciding the question whether the appellant was guilty. 21. The evidence of PWs 12 to 14 has been accepted by the high court and in our opinion nothing has been placed on record to show that any of the three witness is motivated to speak against the appellant. Their neighbors have witnessed the incident, after the wife of the appellant came running out of the house and fell on the ground. Attempt has been made before us to discredit their evidence by contending that none of them took any steps to inform the police. We do not find anything unnatural in the conduct of PWs 12 to 14. They were more keen on the appellant's wife being taken to the hospital and given a proper treatment and inform her close relatives. Information to the police was given by the doctor in the hospital who is examined as PW 6. Immediately after admitting the appellant's wife in the hospital PW 6 sent a memo to the Sub inspector of police. 22. Learned counsel for the appellant made a comment that the said memo marked as Ex. P.6 does not contain any statement that the appellant set fire to his wife or was responsible for the burn injuries suffered by her. There is no merit in this contention. The memo is in a prescribed from found in a book obviously kept by the hospital. One of the forms is filled up and sent by the doctor to the Sub inspector of police. It was not necessary at all to mention all the statements made to the doctor by the persons who brought the patient to him in that memo. It was not part of his duty. 23. The learned counsel for the appellant argued that the appellants wife was not in a position to talk even to the neighbours when they tried to put out the flames. According to learned counsel the evidence of PW 6 to the effect that auto rickshaw driver told him that she was not in a position to talk when she was brought to the hospital would lead to the inference that she was not in a position to talk even when she was proceeding to the hospital or before that. There is absolutely no substance in this contention. Even assuming that the deceased was not in a position to speak when she reached the hospital, it cannot be said by any stretch of imagination that she was not in a position to speak either in the auto rickshaw or before that. 24. There is no merit in the contention that the messengers sent by PW 12 to",512,ISSUE
C319_c0,C319,case,0,"State of Punjab v Sarwan Singh Supreme Court of India 19 November 1996 Cr.A. No. 1977 of 1996 The Order of the Court was as follows: Leave granted. 1. We have heard learned counsel on both sides.This appeal by special leave relates to nature of the offence committed by him. 2. The admitted position is that on October 25, 1985 at about 6 a.m. in village Kahlon within the jurisdiction of the Police Station Nawahshahr, one Santokh Singh and his party and the respondents ad their party had a dispute on land. They indulged in quarrel as a result of which Santokh Singh died. The courts below recorded a finding that the occurrence had taken place at 6.00 p.m. in which both the parties sustained injuries. 3. The deceased Santokh Singh received as many as 8 injuries five of which were on the head. As per the evidence of PW-2 the autopsy doctor, he died of the multiple injuries on the head. The injuries were inflicted with a gandasa. 4. According to the ordinary course of nature. Therefore, it is clearly a case under Clause thirdly of Section 300, IPC and of murder punishable under Section 302, IPC unless the case is brought in any one of the exceptions engrafted is S. 300 IPC. The trial Court and the appellate Courts have applied Exception (4) to S. 300 which reads as under : ""Culpable homicide is not murder if it is committed without premeditation in sudden fight in the heat of passion upon a sudden quarrel and without the offender's having taken undue advantage or acted in a cruel or unusual manner."" 5. In this case, the courts below found that the four injuries inflicted by the respondent-Sarwan Singh were responsible for the death of the deceased. It is seen that when Sarwan Singh had inflicted four injuries on the head with gandasa which is a heavy weapon, it is obviously that he had the knowledge that the injuries would result in death of the deceased. It is true that there was a free fight in which both the parties including the accused sustained injuries. Obviously, therefore, S. 149 IPC was not rightly applied and this Court refused leave as against the acquittal of others. However, the respondent cannot escape the offence. The parties had to fight over dispute of land. It is not the case of the accused that he had acted in self-defense of him or others and in exercise thereof, he inflicted the injuries. 6. Therefore, the right of private defense has not been rightly applied and was not extended to the accused. Under these circumstances, the only question that arises is : whether the respondent had inflicted injuries without undue advantage and acted in a cruel or injuries with a gandasa on the head, it is implicit that he had taken undue advantage and acted in a cruel or unusual manner in inflicting four heavy blows on the head resulting in death of Santokh Singh. Under these circumstances, the learned Sessions Judge as well as the High Court",512,ISSUE
C320_c0,C320,case,0,"Dhirendra Pandua v State Of Orissa & Ors Supreme Court of India 19 September 2008 Civil Appeal No. 5743 Of 2008 (Arising Out Of S.L.P. (C) No. 26226 Of 2005) The Judgment was delivered by : D. K. JAIN, J 1. Leave granted. 2. This appeal, by special leave, is directed against the judgment and order dated 7th October, 2005 rendered by the High Court of Orissa at Cuttack in W.P. (C) No.12860 of 2004. By the impugned order, the High Court has dismissed the writ petition, preferred by the appellant assailing the decision of the Election Tribunal-cum-District Judge, Balasore, passed u/s. 38 of the Orissa Municipal Act, 1950 (for short 'the Act'). 3. The appellant as well as respondent No.3 in this appeal, hereinafter referred to as the complainant, were elected as Councillors of two different municipal wards in the election held on 19th September, 2003 for the Notified Area Council. Subsequently, on 30th September, 2003, the appellant was also elected as the Chairperson of the Municipal Council. On 15th October, 2003, the complainant filed an Election Petition u/s. 38 of the Act questioning the election of the appellant as Councillor and Chairperson, on the ground that being a leprosy patient, he had incurred disqualification u/ss. 16(1)(iv) and 17(1)(b) of the Act and, therefore, could not continue as such. It was alleged that the fact of his being a leprosy patient even at the time of filing of nomination was also suppressed by the appellant. 4. The appellant contested the petition. Denying the said allegations, it was stated that as on the date of election as Councillor as also the Chairperson, he was fully cured of the ailment and was, thus, qualified to contest the election. It was also pleaded that the Election Petition was barred by limitation. The Election Tribunal framed as many as five issues. The two main issues, with which we are concerned, were: (i) whether the petition was barred by limitation and (ii) whether the appellant is a leprosy patient and as such disqualified to contest and hold the posts of a Councillor and Chairperson of the Municipality. Taking into consideration the evidence led by both the sides and upon elaborate discussion on the provisions of the Act, the Tribunal came to the conclusion that the petition was not barred by limitation and hence maintainable and that on the date of filing of his nomination and election to the office of Councillor, the appellant was a leprosy patient and his status as a patient still continues as there is no finality of the medical opinion that he has been fully cured of the disease. Thus, the appellant was declared to be disqualified u/ss. 16(1) (iv) and 17(1) (b) of the Act, to be elected and to continue as Councillor of the Municipality. 5. Aggrieved, the appellant unsuccessfully challenged the said decision in the High Court. The High Court, affirmed the order of the Election Tribunal-cum-District Judge on both the counts, namely, (i) S. 19 of the Act, prescribing the period of limitation for presentation of the Election",512,ISSUE
C320_c4,C320,case,4,"that no Councillor, who has incurred disqualification on any of the grounds, mentioned in Ss. 16 and 17 of the Act, either prior to the election or after the election at any time during the tenure for which he is elected should be allowed to hold the office. Precisely for this reason, unlike in Section 19, no period of limitation has been prescribed for presentation of a petition u/s. 38 of the Act to the District Judge. 10. Having noted the scheme of Chapter III of the Act, we may now advert to the facts at hand. As noticed above, the Election Petition was filed by a Councillor elected from a different ward, for a declaration that the appellant has incurred disqualification under Ss. 16 as well as 17 of the Act, on the ground that he was and is a leprosy patient. In our judgment, the petition clearly fell within the ambit of S. 38 of the Act and in the light of the legal position enunciated above, it was maintainable as such. We are, therefore, in complete agreement with the Courts below that the complainant's petition was not barred by limitation. 11. Now, coming to the merits of the Election Petition, it appears from the material on record that, unfortunately, the appellant did suffer from leprosy. Therefore, the question for adjudication before the Election Tribunal-cum-District Judge was whether the appellant is still a leprosy patient and is, thus, disqualified to hold the office as a Councillor? 12. Leprosy is a chronic infectious disease affecting mainly the skin and the nerves and was among the first infection to be associated with a specific causative organism - Mycobacterium leprae. In Sloane-Dorland Annotated Medical-Legal Dictionary, published some time in the year 1987, the disease of leprosy has been explained thus: ""Leprosy, which is also known as Hansen's disease, is a mildly infectious degenerative disease caused by the micro-organism Mycobacterium leprae. The disease produces lesions in the skin, the mucous membranes, and the peripheral nervous system. In its more advanced stage, it affects internal organs and renders its sufferers vulnerable to other diseases such as diabetes and cancer."" 13. Leprosy has been a major health problem for man since time immemorial. Till recently it was considered to be an incurable disease. Moreover, it not only leaves behind a terrifying image of disfigurement, the patient and his family is ostracized from the society. 14. It appears that the appellant was suffering from Multibacillary disease (for short 'MB'). According to the bulletin issued by the Indian Council of Medical Research (for short 'ICMR'), in February, 2002 MB patients when treated with Multi-drug therapy (MDT) - a three drug combination, till smear negativity or for two years, the results have generally been very satisfactory. The MB patients treated and with regular follow up for over two to five years have responded well with very few relapses. It is noted that the length of multi drug therapy required or to be administered depends upon the aim, resources, motivation of the individual and his availability for the follow up.",512,ISSUE
C321_c1,C321,case,1,"173 (5) of the Code of Criminal Procedure. It is his contention that normally the Investigating Officer is required to produce all the relevant documents at the time of submitting report, but the Investigating Officer committed mistake in not producing certain documents as in his opinion those documents were not relevant. Thereafter, it was found that those documents were relevant so as to connect the accused with the crime. It is submitted that arguments for framing of the charge were not finally heard and, therefore, there was no justifiable reason to reject the application for production of additional documents. 5. As against this, Mr. P. V. Adhyaru, learned senior counsel for respondent no.2 submitted that u/s. 173 (5) Cr.P.C., the Investigating Officer has to produce all the documents at the time of submitting the report. Therefore, the order passed by the Special Court cannot be said, in any way, to be illegal or erroneous. 6. For appreciating the rival contentions, we would first refer to the relevant part of S. 173 of the Cr.P.C., which read as under:- ""173 Report of police officer on completion of investigation.(1) Every investigation under this Chapter shall be completed without unnecessary delay. (2) (i) As soon as it is completed, the officer in charge of the police station shall forward to a Magistrate empowered to take cognizance of the offence on a police report, a report in the form prescribed by the State Government, stating (a)the names of the parties; (b)the nature of the information; (c)the names of the persons who appear to be acquainted with the circumstances of the case; (d)whether any offence appears to have been committed and, if so, by whom; (e)whether the accused has been arrested; (f)whether he has been released on his bond and, if so, whether with or without sureties; (g)whether he has been forwarded in custody under Section 170. (ii) The officer shall also communicate, in such manner as may be prescribed by the State government, the action taken by him to the person, if any, by whom the information relating to the commission of the offence was first given. (3)............ (4)...................... (5)When such report is in respect of a case to which S. 170 applies, the police officer shall forward to the Magistrate along with the report (a)all documents or relevant extracts thereof on which the prosecution proposes to rely other than those already sent to the Magistrate during investigation; (b)the statements recorded u/s. 161 of all the persons whom the prosecution proposes to examine as its witnesses. (6) .................... (7)..................... (8)Nothing in this section shall be deemed to preclude further investigation in respect of an offence after a report under sub-s. (2) has been forwarded to the Magistrate and, where upon such investigation, the officer in charge of the police station obtains further evidence, oral or documentary, he shall forward to the Magistrate a further report or reports regarding such evidence in the form prescribed; and the provisions of sub-ss. (2) to (6) shall, as far as may be, apply in relation to such report or reports",512,ISSUE
C330_c10,C330,case,10,"the appellant himself in the earlier writ petition filed by him the High Court had directed the Director to exercise that power. Although the Director in the present case exercised that power subsequent to August 18, 1975 on which date the amendment came into force, it cannot be said that the selection made by him was illegal since the amending law had no retrospective effect. It did not have any effect on the proceedings which had commenced prior to August 18, 1975. Such proceedings had to be continued in accordance with the law as it stood at the commencement of the said proceedings. We do not, therefore, find any substance in the contention of the learned counsel for the appellant that the law as amended by the U.P. Act 26 of 1975 should have been followed in the present case."" 22. In Sushil Kumar Ghosh's case, the High Court reiterated the principles laid down in Calton's case holding that after the commencement of selection process if the amendment of the Rules was made prospectively changing the eligibility criteria, amending the Rules would not affect the selection and appointment as the selection process which had already commenced had to be completed in accordance with law as it stood at the time of commencement of the selection. 23. With due respect, in our opinion the ratio decided by this Court in Calton's case 1983 Indlaw SC 20 and reiterated in Sushil Kumar Ghosh's case will not apply in the facts and circumstances of the present case. At the very outset, we agree with the view taken in the instant case that the decision taken by the Commission vide Notification dated 13th June, 2007 fixing the cut-off marks as 40% in English as qualifying marks was un-reasonable and unjustified. However, the decision dated 13th June, 2007 was not given effect because of the subsequent O.M. issued by the State Government dated 7th January, 2008 and adopted by the Commission vide Notification dated 16th April, 2008. The only question, therefore, that falls for consideration is as to whether the appellants were justified in fixing the minimum 33% qualifying marks in all the subjects in order to appear in the viva voce test. Indisputably, no separate qualifying marks were prescribed for qualifying in the viva voce test. 24. In the case of K.H. Siraj vs. High Court of Kerala & Ors., (2006) 6 SCC 395 2006 Indlaw SC 236, the High Court of Kerala by its Notification dated 26th March, 2001 invited applications for the appointment to the post of Munsiff Magistrate in the Kerala Judicial Services. Some of the candidates were not selected as they had not secured the prescribed minimum marks in the interview. They challenged the said selection on the ground that in the absence of specific legislative mandate under Rule 7(i) of the Kerala Judicial Service Rules, 1991 prescribing cut-off marks in the oral examination, the fixing of separate minimum cut-off marks in the interview for further elimination of candidates after a comprehensive written test was violative of the statute. While answering the",512,ISSUE
C345_c0,C345,case,0,"Anoop Sharma v Executive Engineer, Public Health Division No.1 Panipat (Haryana) Supreme Court of India 9 April 2010 CIVIL APPEAL NO. 3478 OF 2010 (Arising out of SLP(C) No. 17965 of 2008) The Judgment was delivered by : G. S. Singhvi, J. Leave granted. 1. The only question which requires consideration in this appeal is whether the Division Bench of Punjab and Haryana High Court erred in upsetting award dated 1.8.2002 passed by Industrial Tribunal-cum-Labour Court, Panipat (hereinafter referred to as ""the Labour Court"") for reinstatement of the appellant without even recording a finding that the same suffered from any jurisdictional error or violation of the rules of natural justice or was vitiated by an error of law apparent on the face of the record. 2. The appellant was engaged/employed by the respondent as Mali-cum- Chowkidar with effect from 11.10.1995. He was paid monthly wages at the rate of Rs.1900/-. His service was discontinued with effect from 25.4.1998. The dispute raised by the appellant was referred by the Government of Haryana to the Labour Court under Section 10(1)(c) of the Industrial Disputes Act, 1947 (for short, ""the Act""). In the statement of claim filed by him, the appellant pleaded that he had worked for a period of more than two years and six months; that his service was discontinued with effect from 25.4.1998 without giving him notice or pay in lieu thereof or retrenchment compensation and without complying with mandate of Section 25-N of the Act. Another plea taken by the appellant was that no seniority list of the workers had been prepared and persons junior to him, namely, Ramesh, Amarjit, Jagbir and Rohtash were retained in service. In the written statement filed by the respondent, it was pleaded that the services of the appellant and other similarly situated employees were discontinued because the State Government had issued instructions to that effect in the wake of financial crisis. It was further pleaded that the workman was offered compensation along with the letter of termination, but he refused to accept the same and left the station and, therefore, demand draft bearing No.056997 dated 25.4.1998 for a sum of Rs.5,491/- was sent at his residence. For the sake of convenient reference, the relevant portions of the written statement, as contained in the paper book of this appeal, are extracted below:- ""PRELIMINARY OBJECTION 1. xxx xxx xxx 2. That as per rules prescribed in section 25-F of Industrial Dispute Act, the workman was offered the amount of compensation with termination letter but the claimant refused to take the same and soon after he left the station also. A demand draft bearing No.056997 dated 25.4.98 amounting to Rs.5491/- was sent to the 18.8.1998 workman residence but he refused to accept it and registered letter received back undelivered. The said draft/banker cheque was once again sent to the claimant home address. 2nd time the same was received/accepted by the claimant. Keeping-in-view the facts stated above the respondent is not at fault in any manner so the present claim statement filed by the claimant is not maintainable in",512,ISSUE
C35_c4,C35,case,4,"17. For cases to fall within cl. (3), it is not necessary that the offender intended to cause death, So long as death ensues from the intentional. bodily injury or injuries sufficient to cause death in the ordinary course of nature. Rajwant and anr. v. State of Kerala, A.I.R. 1966 S.C. 1874 is an apt illustration of this point. 18. In Virsa Singh v. The State of Punjab, [1958] S.C.R. 1495 1958 Indlaw SC 82 Vivian Bose j. speaking for this Court, explained the meaning' and scope of Cl. (3), thus (at p. 1500): ""The prosecution must prove the following facts before it can bring a case under s. 300, 3rdly'. First, it must establish, quite objectively, that a bodily injury is present;. secondly the nature of the injury must be proved. These are purely objective investigations. It must be proved that there was an intention to inflict that particular injury, that is to say, that it was not accidental or unintentional or that some other kind of injury was intended. Once these three elements are proved to be present, the enquiry proceeds further, and, fourthly it must be ,proved that the injury of the type just described made up of the three elements set out above was sufficient to cause death in the ordinary course of nature. This part of the enquiry is purely objective and inferential and has nothing to do with the intention of the offender."" 19. Thus according to the rule laid down in Virsa Singh's case 1958 Indlaw SC 82 (supra) even if the intention of accused was limited to the infliction of a bodily injury sufficient to cause death in the ordinary course of nature and did not extend to the intention of causing death, the offence would be murder. Illustration (c) appended to s. 300 clearly brings out this point. 20. Cl. (c) of s. 299 and cl. (4) of s. 300 both require knowledge of the probability of the causing death. It is not necessary for the purpose of this case to dilate much on the distinction between these corresponding clauses. It will be sufficient to say that cl. (4) of s. 300 would be applicable where the knowledge of the offender as to the probability of death of a person or persons in general--as distinguished from a particular person or persons---being caused from his imminently dangerous act, approximates to a practical certainty. Such knowledge on the part of the offender must be of the highest degree of probability, the act having been committed by the offender without any excuse for incurring the risk of causing death or such injury as aforesaid. 21. From the above conspectus, it emerges that whenever a court is confronted with the question whether the offence is 'murder' or 'culpable homicide not. amounting to murder,' on ,the facts of a case, it will' be convenient for it to approach the problem in three stages. The question to be considered at the first stage would be, whether the accused has done an act by doing which he has caused the",512,ISSUE
C364_c1,C364,case,1,"started physical verification of stock cum rate board stock register, cash memo book in respect of dealing of K.Oil and found opening stock of K.Oil dated 27.01.1991 as 1500 liters. According to stock register he received 200 liters of K. Oil on the same date i.e. total 1700 liters of K. Oil on 27.01.1991. Out of 1700 liters he sold 1198 liter as per cash memo dated 27.01.1991. As such the opening balance should have been 502 liters on 28.01.1991. But the Harendranath Chakraborty did not put opening balance on 28.01.1991 though he received 1000 liters of K. Oil vide cash memo No. 767, 768 dt. 28.1.1991 from distributor. During physical verification in presence of witnesses (i) Sri Ashoke Kr. Mallick S/o Shri Hardhan Mallick of Alipore, P.S. Dadpur, Dist - Hooghly (ii) Sk. Kasem S/o Late Sk. Rabin of Alipore village, P.S. Dadpore. The total stock of Kerosene Oil was found as 450 excepting sale of K. Oil 257 liters dated 28.01.1991. According to stock register and cash memo book the total stock of K.Oil should have been 1502 liters. As such there is shortage of K. Oil 795 liters."" 8. He did not, however, examine himself. He seized the following articles under a seizure list in the presence of witness as well as the appellant: ""1. One K. Oil licence No. DP/64 in the name of Shri Harendra Nath Chakraborty S/o Dinabandhu Chakraborty of village Alipore, P.S. Dadpore, Dist. Hooghly, valid upto 31.12.1991. 2. One daily stock register in the name of Sri Harendra Nath Chakraborty for K. Oil duly certified by the Inspector Food & Supply Officer containing page No.1 to 46 in which page No. 1 to 44 have been return and showing opening balance in the said stock register dated 27.01.1991 1500 liters and showing received 200 liters on 27.01.1991 and 1000 (one thousand) liters on 28.01.1991."" 3. One tin made stock board of K. Oil in the name of Sri Harendra Nath Chakraborty, nothing was written. 4. One cash memo book in the name of Sri Harendra Nath Chakraborty for K.Oil commencing from memo No.1 to 1000 in which memo 1 to 477 have been written. 5. Two barrels of Kerosene Oil 200 liter in each barrel. 6. 50 (fifty) liters of Kerosene oil found in an open small drum. 7. One polythene pipe measuring 7' feet. 8. One tin made measuring pot for 1 liter. 9. One tin made measuring pot for = liter. 10. One tin made funnel. 9. Two independent witnesses, namely, (i) Ashok Kumar Mullick (P.W.1) and (ii) Sk. Kashem (P.W.2) who were examined before the Court and proved the seizure of articles during the said raid, were declared hostile. Ravindra Nath Mondal (P.W.6), Investigating Officer, however, examined himself. 10. All the documents as also the material objects which were seized were duly approved. 11. The learned Trial Judge formulated the following points for his consideration: ""1. Whether the accused can be indicted for non-display of stock and price list as required under para 3(2) of W.B. Declaration of Stocks and Prices",512,ISSUE
C364_c2,C364,case,2,"documents as also the material objects which were seized were duly approved. 11. The learned Trial Judge formulated the following points for his consideration: ""1. Whether the accused can be indicted for non-display of stock and price list as required under para 3(2) of W.B. Declaration of Stocks and Prices of E.C. Order, 1977. 2. Whether the accused has failed to comply with the terms and conditions of the licence for dealing in kerosene oil."" 12. On point No. 1, it was held that the stock of kerosene was not displayed on the display board. Thus, the condition No. 6 of the licence issued to him under the 1968 Order was found to have been violated. The learned Judge held: ""Onus, thus, shifts upon the accused to discharge the burden lying upon him regarding display of stock and price board as required under para 3(2) of the Order. He failed to do so. Inference, as such, can rightly be drawn against him u/s. 114(g) of the Evidence Act and to conclude that the material Ext. III is nothing but the stock and rate board intended to be displayed by the accused as required under para 3(2) of the Order. On scrutiny of the said board, as the indication of the opening being found conspicuous by its absence stock of kerosene oil as well as its wholesale or retail price on the relevant date, I am of the view that the allegation against the accused that he has violated the provision of para 3(2) of the Order is well founded."" 13. So far as point No. 2 is concerned, the learned trial Judge opined: ""It is worthwhile to see, therefore, how far the prosecution has succeeded to bring home the said charge against the accused beyond reasonable doubt. Material Ext. II is the so-called stock register produced and identified by I.O. (PW.6) before the court in the absence of non-examination of the defacto complaint. On a look at the said document it appears that the opening stock of kerosene oil in col. No. 2 remained blank nor anything was mentioned in column No.6 on 27.01.1991 as to the Actual sale of kerosene oil nor column No. 7 indicated shortage of said kerosene oil nor anything was pointed out in column No. 8 as to the balance of kerosene oil, which should be drawn as opening balance on 28.01.1991. Inference, as such, can be drawn against the accused for non-maintenance of the stock register as required by a licensee. It is not unlikely to mention in this connection that PWs 1 and 2 said to be the witnesses to seizure though declared hostile vouched for the stock of kerosene oil as 502 ltrs. of kerosene oil at the shop of the accused on the relevant date and thereby lends support to the case of the prosecution regarding opening balance of kerosene oil after taking into account the sale transaction on 27.01.1991 as 502 ltrs. According to the prosecution, accused received 1000 ltrs. of kerosene oil from his distributor on 28.01.1991. This fact is borne",512,ISSUE
C37_c2,C37,case,2,"Dy. Director/Asstt. Director, I/c of P.M.H. Branches office of the Director Health and Family Welfare - Member Secy"" (vi) xxxx (vii) xxxx (viii) xxxx (ix) xxxx (xi) xxxx (xii) The Health Deptt. in consultation with Director Research & Medical Education will prepare a list of diseases for which specialised treatment is not available in Punjab Govt. Hospitals and indicate the Institutions/Hospitals/Clinics of repute where necessary treatment is available. This list will, however, be subject to variation in future. 7. On 8-10-1991, the above policy has further been explained in so far as the choice of the hospitals is concerned: ""Policy for reimbursement of medical expenses incurred on medical treatment taken abroad and in hospitals other than those of the Government of Punjab, both within and outside he State was laid down. However, as per the 12th item of hese instructions, a list of those diseases for which specialised treatment was not available in the Government hospitals was to be prepared in addition to identifying medical institutions/hospitals/clinics of repute where such specialised treatment was available."" 8. The Government has now prepared a list of those diseases for which the specialised treatment is not available in Punjab Government hospitals but is available in certain identified private hospitals, both within and outside the State. It has, therefore, been decided to recognise these hospitals for the treatment of the disease mentioned against them in the enclosed list for Punjab Government employees/pensioners and their dependents. The terms and conditions contained in letter under reference will remain applicable, Government can, however, revise the list, in future. 9. Therefore it has been decided to recognise those hospitals for the treatment of diseases mentioned against them in the enclosed list issued with the concurrence of the Finance Department dated 11-9-1991 which is as under: Open Heart Surgery: Escorts Heart Institute, New Delhi; Christian Medical Colloge, Ludhiana; Appollo Hospital, Madras. 10. The purport of the above policy is that the Escorts stands duly recognised by the State for treatment of its employees for open heart surgery, apart from the other two institutions i.e. Christian Medical College, Ludhiana and Appollo Hospital, Madras. The Finance Deptt's concurrence signifies its willingness to entertainment reimbursement bills in variables depending on where treatment is received. 11. There has been a factual dispute as to whether the appellant went to the Dudley Road Hospital, Brimingham as an emergency case and whether he was operated upon in Humana Hospital, Wellington, London in that condition. Except for the bare word of the appellant, no documentary evidence in support or such plea had been tendered by him before the High Court, or even before us to show that his was a case of emergency requiring instant operation and treatment. The State of Punjab on the other hand has countered before the High Court, as also here, that the case of the appellant was not that of an emergency but a planned visit to England to have himself medically treated under the care of his son, without submitting himself as per policy, for examination before the Medical Board. This plea of",512,ISSUE
