doc_id,chunk_id,text,word_count,section,is_section_start,label
doc_00209,5,order: ANALYSIS,2,order,True,1
doc_00209,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00210,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1210 of 2016 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00210,1,FACTS: FACTS,2,FACTS,True,0
doc_00210,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,0
doc_00210,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00210,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00210,5,order: ANALYSIS,2,order,True,0
doc_00210,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00211,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1211 of 2018 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,1
doc_00211,1,FACTS: FACTS,2,FACTS,True,1
doc_00211,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",38,SUBMISSIONS,True,1
doc_00211,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00211,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00211,5,order: ANALYSIS,2,order,True,1
doc_00211,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00212,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1212 of 2010 BEFORE: Justice Indira Banerjee",17,PREAMBLE,True,1
doc_00212,1,FACTS: FACTS,2,FACTS,True,1
doc_00212,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",39,SUBMISSIONS,True,1
doc_00212,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00212,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00212,5,order: ANALYSIS,2,order,True,1
doc_00212,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00213,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1213 of 2013 BEFORE: Justice S.K. Kaul",18,PREAMBLE,True,0
doc_00213,1,FACTS: FACTS,2,FACTS,True,0
doc_00213,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Dowry Death. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",41,SUBMISSIONS,True,0
doc_00213,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00213,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00213,5,order: ANALYSIS,2,order,True,0
doc_00213,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00214,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1214 of 2018 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00214,1,FACTS: FACTS,2,FACTS,True,1
doc_00214,2,"SUBMISSIONS: :
The appellant was convicted under Section 307 IPC for the offence of Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",38,SUBMISSIONS,True,1
doc_00214,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00214,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00214,5,order: ANALYSIS,2,order,True,1
doc_00214,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00215,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1215 of 2011 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00215,1,FACTS: FACTS,2,FACTS,True,1
doc_00215,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,1
doc_00215,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00215,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00215,5,order: ANALYSIS,2,order,True,1
doc_00215,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00216,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1216 of 2014 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00216,1,FACTS: FACTS,2,FACTS,True,1
doc_00216,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,1
doc_00216,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00216,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00216,5,order: ANALYSIS,2,order,True,1
doc_00216,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00217,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1217 of 2023 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00217,1,FACTS: FACTS,2,FACTS,True,0
doc_00217,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",39,SUBMISSIONS,True,0
doc_00217,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00217,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00217,5,order: ANALYSIS,2,order,True,0
doc_00217,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00218,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1218 of 2021 BEFORE: Justice Indira Banerjee",18,PREAMBLE,True,1
doc_00218,1,FACTS: FACTS,2,FACTS,True,1
doc_00218,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",40,SUBMISSIONS,True,1
doc_00218,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00218,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00218,5,order: ANALYSIS,2,order,True,1
doc_00218,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00219,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1219 of 2022 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00219,1,FACTS: FACTS,2,FACTS,True,1
doc_00219,2,"SUBMISSIONS: :
The appellant was convicted under Section 376 IPC for the offence of Dacoity. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,1
doc_00219,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00219,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00219,5,order: ANALYSIS,2,order,True,1
doc_00219,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00220,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1220 of 2018 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00220,1,FACTS: FACTS,2,FACTS,True,1
doc_00220,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",39,SUBMISSIONS,True,1
doc_00220,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00220,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00220,5,order: ANALYSIS,2,order,True,1
doc_00220,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00221,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1221 of 2019 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,1
doc_00221,1,FACTS: FACTS,2,FACTS,True,1
doc_00221,2,"SUBMISSIONS: :
The appellant was convicted under Section 307 IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",39,SUBMISSIONS,True,1
doc_00221,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00221,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00221,5,order: ANALYSIS,2,order,True,1
doc_00221,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00222,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1222 of 2019 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00222,1,FACTS: FACTS,2,FACTS,True,1
doc_00222,2,"SUBMISSIONS: :
The appellant was convicted under Section 307 IPC for the offence of Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,1
doc_00222,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00222,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00222,5,order: ANALYSIS,2,order,True,1
doc_00222,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00223,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1223 of 2018 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00223,1,FACTS: FACTS,2,FACTS,True,0
doc_00223,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",38,SUBMISSIONS,True,0
doc_00223,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00223,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00223,5,order: ANALYSIS,2,order,True,0
doc_00223,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00224,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1224 of 2011 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,0
doc_00224,1,FACTS: FACTS,2,FACTS,True,0
doc_00224,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,0
doc_00224,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00224,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00224,5,order: ANALYSIS,2,order,True,0
doc_00224,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00225,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1225 of 2020 BEFORE: Justice N.V. Ramana",17,PREAMBLE,True,1
doc_00225,1,FACTS: FACTS,2,FACTS,True,1
doc_00225,2,"SUBMISSIONS: :
The appellant was convicted under Section 392 IPC for the offence of Outraging Modesty. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",40,SUBMISSIONS,True,1
doc_00225,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00225,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00225,5,order: ANALYSIS,2,order,True,1
doc_00225,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00226,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1226 of 2016 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00226,1,FACTS: FACTS,2,FACTS,True,1
doc_00226,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",39,SUBMISSIONS,True,1
doc_00226,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00226,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00226,5,order: ANALYSIS,2,order,True,1
doc_00226,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00227,0,"PREAMBLE: IN THE SUPREME COURT OF INDIA
Criminal Appeal No. 1227 of 2018 BEFORE: Justice Indira Banerjee",17,PREAMBLE,True,1
doc_00227,1,FACTS: FACTS,2,FACTS,True,1
doc_00227,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Supreme Court of India.",39,SUBMISSIONS,True,1
doc_00227,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00227,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00227,5,order: ANALYSIS,2,order,True,1
doc_00227,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00228,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1228 of 2014 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,1
doc_00228,1,FACTS: FACTS,2,FACTS,True,1
doc_00228,2,"SUBMISSIONS: :
The appellant was convicted under Section 498A IPC for the offence of Fraud. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,1
doc_00228,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00228,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00228,5,order: ANALYSIS,2,order,True,1
doc_00228,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00229,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1229 of 2011 BEFORE: Justice Indira Banerjee",16,PREAMBLE,True,1
doc_00229,1,FACTS: FACTS,2,FACTS,True,1
doc_00229,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,1
doc_00229,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00229,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 8 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00229,5,order: ANALYSIS,2,order,True,1
doc_00229,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00230,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1230 of 2021 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,0
doc_00230,1,FACTS: FACTS,2,FACTS,True,0
doc_00230,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Domestic Violence. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",39,SUBMISSIONS,True,0
doc_00230,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00230,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00230,5,order: ANALYSIS,2,order,True,0
doc_00230,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00231,0,"PREAMBLE: IN THE MADRAS HIGH COURT
Criminal Appeal No. 1231 of 2022 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,1
doc_00231,1,FACTS: FACTS,2,FACTS,True,1
doc_00231,2,"SUBMISSIONS: :
The appellant was convicted under Section 304B IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Madras High Court.",38,SUBMISSIONS,True,1
doc_00231,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00231,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00231,5,order: ANALYSIS,2,order,True,1
doc_00231,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00232,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1232 of 2012 BEFORE: Justice A.M. Khanwilkar",18,PREAMBLE,True,0
doc_00232,1,FACTS: FACTS,2,FACTS,True,0
doc_00232,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Dacoity. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",40,SUBMISSIONS,True,0
doc_00232,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00232,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 3 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00232,5,order: ANALYSIS,2,order,True,0
doc_00232,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00233,0,"PREAMBLE: IN THE KARNATAKA HIGH COURT
Criminal Appeal No. 1233 of 2011 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,0
doc_00233,1,FACTS: FACTS,2,FACTS,True,0
doc_00233,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Robbery. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Karnataka High Court.",38,SUBMISSIONS,True,0
doc_00233,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00233,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00233,5,order: ANALYSIS,2,order,True,0
doc_00233,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00234,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1234 of 2012 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00234,1,FACTS: FACTS,2,FACTS,True,0
doc_00234,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",39,SUBMISSIONS,True,0
doc_00234,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00234,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00234,5,order: ANALYSIS,2,order,True,0
doc_00234,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00235,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1235 of 2014 BEFORE: Justice N.V. Ramana",16,PREAMBLE,True,0
doc_00235,1,FACTS: FACTS,2,FACTS,True,0
doc_00235,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",39,SUBMISSIONS,True,0
doc_00235,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00235,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00235,5,order: ANALYSIS,2,order,True,0
doc_00235,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00236,0,"PREAMBLE: IN THE PUNJAB AND HARYANA HIGH COURT
Criminal Appeal No. 1236 of 2023 BEFORE: Justice S.K. Kaul",18,PREAMBLE,True,0
doc_00236,1,FACTS: FACTS,2,FACTS,True,0
doc_00236,2,"SUBMISSIONS: :
The appellant was convicted under Section 420 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Punjab and Haryana High Court.",41,SUBMISSIONS,True,0
doc_00236,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00236,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 5 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00236,5,order: ANALYSIS,2,order,True,0
doc_00236,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00237,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1237 of 2019 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00237,1,FACTS: FACTS,2,FACTS,True,0
doc_00237,2,"SUBMISSIONS: :
The appellant was convicted under Section 506 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",38,SUBMISSIONS,True,0
doc_00237,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00237,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00237,5,order: ANALYSIS,2,order,True,0
doc_00237,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00238,0,"PREAMBLE: IN THE BOMBAY HIGH COURT
Criminal Appeal No. 1238 of 2021 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,1
doc_00238,1,FACTS: FACTS,2,FACTS,True,1
doc_00238,2,"SUBMISSIONS: :
The appellant was convicted under Section 354 IPC for the offence of Rape. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Bombay High Court.",38,SUBMISSIONS,True,1
doc_00238,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00238,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00238,5,order: ANALYSIS,2,order,True,1
doc_00238,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00239,0,"PREAMBLE: IN THE DELHI HIGH COURT
Criminal Appeal No. 1239 of 2014 BEFORE: Justice A.M. Khanwilkar",16,PREAMBLE,True,0
doc_00239,1,FACTS: FACTS,2,FACTS,True,0
doc_00239,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Murder. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Delhi High Court.",38,SUBMISSIONS,True,0
doc_00239,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00239,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 7 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00239,5,order: ANALYSIS,2,order,True,0
doc_00239,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00240,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1240 of 2020 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,1
doc_00240,1,FACTS: FACTS,2,FACTS,True,1
doc_00240,2,"SUBMISSIONS: :
The appellant was convicted under Section 302 IPC for the offence of Criminal Intimidation. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",39,SUBMISSIONS,True,1
doc_00240,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,1
doc_00240,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 6 witnesses to prove its case beyond reasonable doubt.",33,facts,True,1
doc_00240,5,order: ANALYSIS,2,order,True,1
doc_00240,6,"ORDER: :
After careful consideration of the",7,ORDER,True,1
doc_00241,0,"PREAMBLE: IN THE ALLAHABAD HIGH COURT
Criminal Appeal No. 1241 of 2021 BEFORE: Justice D.Y. Chandrachud",16,PREAMBLE,True,0
doc_00241,1,FACTS: FACTS,2,FACTS,True,0
doc_00241,2,"SUBMISSIONS: :
The appellant was convicted under Section 392 IPC for the offence of Dacoity. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Allahabad High Court.",38,SUBMISSIONS,True,0
doc_00241,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
doc_00241,4,"facts: :
The learned counsel for the appellant submitted that the trial court had erred in appreciating the evidence on record. The prosecution examined 4 witnesses to prove its case beyond reasonable doubt.",33,facts,True,0
doc_00241,5,order: ANALYSIS,2,order,True,0
doc_00241,6,"ORDER: :
After careful consideration of the",7,ORDER,True,0
doc_00242,0,"PREAMBLE: IN THE CALCUTTA HIGH COURT
Criminal Appeal No. 1242 of 2019 BEFORE: Justice S.K. Kaul",16,PREAMBLE,True,0
doc_00242,1,FACTS: FACTS,2,FACTS,True,0
doc_00242,2,"SUBMISSIONS: :
The appellant was convicted under Section 395 IPC for the offence of Fraud. The learned Sessions Judge convicted the accused and sentenced him to rigorous imprisonment. The matter was taken up before the Calcutta High Court.",38,SUBMISSIONS,True,0
doc_00242,3,ANALYSIS: SUBMISSIONS,2,ANALYSIS,True,0
